Step 0: x = 0, y = 0, z = 0, vx = 0, vy = 0, vz = 0, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 181: x = 0, y = 0, z = -144.135, vx = 0, vy = 0, vz = -53.2683, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 182: x = 0, y = 0, z = -145.735, vx = 0, vy = 0, vz = -53.5626, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 183: x = 0, y = 0, z = -147.344, vx = 0, vy = 0, vz = -53.8569, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 184: x = 0, y = 0, z = -148.961, vx = 0, vy = 0, vz = -54.1512, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 185: x = 0, y = 0, z = -150.587, vx = 0, vy = 0, vz = -54.4455, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 186: x = 0, y = 0, z = -152.222, vx = 0, vy = 0, vz = -54.7398, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 187: x = 0, y = 0, z = -153.866, vx = 0, vy = 0, vz = -55.0341, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 188: x = 0, y = 0, z = -155.519, vx = 0, vy = 0, vz = -55.3284, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 189: x = 0, y = 0, z = -157.18, vx = 0, vy = 0, vz = -55.6227, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 190: x = 0, y = 0, z = -158.851, vx = 0, vy = 0, vz = -55.917, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 191: x = 0, y = 0, z = -160.53, vx = 0, vy = 0, vz = -56.2113, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 192: x = 0, y = 0, z = -162.218, vx = 0, vy = 0, vz = -56.5056, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 193: x = 0, y = 0, z = -163.915, vx = 0, vy = 0, vz = -56.7999, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 194: x = 0, y = 0, z = -165.621, vx = 0, vy = 0, vz = -57.0942, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 195: x = 0, y = 0, z = -167.335, vx = 0, vy = 0, vz = -57.3885, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 196: x = 0, y = 0, z = -169.059, vx = 0, vy = 0, vz = -57.6828, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 197: x = 0, y = 0, z = -170.791, vx = 0, vy = 0, vz = -57.9771, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 198: x = 0, y = 0, z = -172.532, vx = 0, vy = 0, vz = -58.2714, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 199: x = 0, y = 0, z = -174.282, vx = 0, vy = 0, vz = -58.5657, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 200: x = 0, y = 0, z = -176.04, vx = 0, vy = 0, vz = -58.86, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 201: x = 0, y = 0, z = -177.808, vx = 0, vy = 0, vz = -59.1543, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 202: x = 0, y = 0, z = -179.584, vx = 0, vy = 0, vz = -59.4486, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 203: x = 0, y = 0, z = -181.369, vx = 0, vy = 0, vz = -59.7429, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 204: x = 0, y = 0, z = -183.163, vx = 0, vy = 0, vz = -60.0372, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 205: x = 0, y = 0, z = -184.966, vx = 0, vy = 0, vz = -60.3315, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 206: x = 0, y = 0, z = -186.778, vx = 0, vy = 0, vz = -60.6258, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 207: x = 0, y = 0, z = -188.598, vx = 0, vy = 0, vz = -60.9201, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 208: x = 0, y = 0, z = -190.428, vx = 0, vy = 0, vz = -61.2144, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 209: x = 0, y = 0, z = -192.266, vx = 0, vy = 0, vz = -61.5087, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 210: x = 0, y = 0, z = -194.113, vx = 0, vy = 0, vz = -61.803, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 211: x = 0, y = 0, z = -195.969, vx = 0, vy = 0, vz = -62.0973, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 212: x = 0, y = 0, z = -197.833, vx = 0, vy = 0, vz = -62.3916, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 213: x = 0, y = 0, z = -199.707, vx = 0, vy = 0, vz = -62.6859, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 214: x = 0, y = 0, z = -201.589, vx = 0, vy = 0, vz = -62.9802, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 215: x = 0, y = 0, z = -203.48, vx = 0, vy = 0, vz = -63.2745, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 216: x = 0, y = 0, z = -205.38, vx = 0, vy = 0, vz = -63.5688, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 217: x = 0, y = 0, z = -207.289, vx = 0, vy = 0, vz = -63.8631, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 218: x = 0, y = 0, z = -209.207, vx = 0, vy = 0, vz = -64.1574, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 219: x = 0, y = 0, z = -211.133, vx = 0, vy = 0, vz = -64.4517, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 220: x = 0, y = 0, z = -213.068, vx = 0, vy = 0, vz = -64.746, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 221: x = 0, y = 0, z = -215.012, vx = 0, vy = 0, vz = -65.0403, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 222: x = 0, y = 0, z = -216.965, vx = 0, vy = 0, vz = -65.3346, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 223: x = 0, y = 0, z = -218.927, vx = 0, vy = 0, vz = -65.6289, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 224: x = 0, y = 0, z = -220.898, vx = 0, vy = 0, vz = -65.9232, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 225: x = 0, y = 0, z = -222.877, vx = 0, vy = 0, vz = -66.2175, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 226: x = 0, y = 0, z = -224.865, vx = 0, vy = 0, vz = -66.5118, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 227: x = 0, y = 0, z = -226.862, vx = 0, vy = 0, vz = -66.8061, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 228: x = 0, y = 0, z = -228.868, vx = 0, vy = 0, vz = -67.1004, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 229: x = 0, y = 0, z = -230.883, vx = 0, vy = 0, vz = -67.3947, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 230: x = 0, y = 0, z = -232.907, vx = 0, vy = 0, vz = -67.689, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 231: x = 0, y = 0, z = -234.939, vx = 0, vy = 0, vz = -67.9833, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 232: x = 0, y = 0, z = -236.98, vx = 0, vy = 0, vz = -68.2776, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 233: x = 0, y = 0, z = -239.03, vx = 0, vy = 0, vz = -68.5719, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 234: x = 0, y = 0, z = -241.089, vx = 0, vy = 0, vz = -68.8662, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 235: x = 0, y = 0, z = -243.157, vx = 0, vy = 0, vz = -69.1605, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 236: x = 0, y = 0, z = -245.233, vx = 0, vy = 0, vz = -69.4548, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 237: x = 0, y = 0, z = -247.319, vx = 0, vy = 0, vz = -69.7491, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 238: x = 0, y = 0, z = -249.413, vx = 0, vy = 0, vz = -70.0434, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 239: x = 0, y = 0, z = -251.516, vx = 0, vy = 0, vz = -70.3377, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 240: x = 0, y = 0, z = -253.628, vx = 0, vy = 0, vz = -70.632, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 241: x = 0, y = 0, z = -255.748, vx = 0, vy = 0, vz = -70.9263, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 242: x = 0, y = 0, z = -257.878, vx = 0, vy = 0, vz = -71.2206, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 243: x = 0, y = 0, z = -260.016, vx = 0, vy = 0, vz = -71.5149, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 244: x = 0, y = 0, z = -262.163, vx = 0, vy = 0, vz = -71.8092, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 245: x = 0, y = 0, z = -264.319, vx = 0, vy = 0, vz = -72.1035, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 246: x = 0, y = 0, z = -266.484, vx = 0, vy = 0, vz = -72.3978, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 247: x = 0, y = 0, z = -268.658, vx = 0, vy = 0, vz = -72.6921, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 248: x = 0, y = 0, z = -270.84, vx = 0, vy = 0, vz = -72.9864, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 249: x = 0, y = 0, z = -273.032, vx = 0, vy = 0, vz = -73.2807, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 250: x = 0, y = 0, z = -275.232, vx = 0, vy = 0, vz = -73.575, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 251: x = 0, y = 0, z = -277.441, vx = 0, vy = 0, vz = -73.8693, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 252: x = 0, y = 0, z = -279.659, vx = 0, vy = 0, vz = -74.1636, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 253: x = 0, y = 0, z = -281.885, vx = 0, vy = 0, vz = -74.4579, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 254: x = 0, y = 0, z = -284.121, vx = 0, vy = 0, vz = -74.7522, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 255: x = 0, y = 0, z = -286.365, vx = 0, vy = 0, vz = -75.0465, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 256: x = 0, y = 0, z = -288.618, vx = 0, vy = 0, vz = -75.3408, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 257: x = 0, y = 0, z = -290.88, vx = 0, vy = 0, vz = -75.6351, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 258: x = 0, y = 0, z = -293.151, vx = 0, vy = 0, vz = -75.9294, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 259: x = 0, y = 0, z = -295.43, vx = 0, vy = 0, vz = -76.2237, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 260: x = 0, y = 0, z = -297.719, vx = 0, vy = 0, vz = -76.518, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 261: x = 0, y = 0, z = -300.016, vx = 0, vy = 0, vz = -76.8123, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 262: x = 0, y = 0, z = -302.322, vx = 0, vy = 0, vz = -77.1066, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 263: x = 0, y = 0, z = -304.637, vx = 0, vy = 0, vz = -77.4009, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 264: x = 0, y = 0, z = -306.961, vx = 0, vy = 0, vz = -77.6952, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 265: x = 0, y = 0, z = -309.293, vx = 0, vy = 0, vz = -77.9895, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 266: x = 0, y = 0, z = -311.635, vx = 0, vy = 0, vz = -78.2838, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 267: x = 0, y = 0, z = -313.985, vx = 0, vy = 0, vz = -78.5781, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 268: x = 0, y = 0, z = -316.344, vx = 0, vy = 0, vz = -78.8724, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 269: x = 0, y = 0, z = -318.712, vx = 0, vy = 0, vz = -79.1667, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 270: x = 0, y = 0, z = -321.089, vx = 0, vy = 0, vz = -79.461, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 271: x = 0, y = 0, z = -323.474, vx = 0, vy = 0, vz = -79.7553, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 272: x = 0, y = 0, z = -325.869, vx = 0, vy = 0, vz = -80.0496, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 273: x = 0, y = 0, z = -328.272, vx = 0, vy = 0, vz = -80.3439, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 274: x = 0, y = 0, z = -330.684, vx = 0, vy = 0, vz = -80.6382, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 275: x = 0, y = 0, z = -333.105, vx = 0, vy = 0, vz = -80.9325, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 276: x = 0, y = 0, z = -335.534, vx = 0, vy = 0, vz = -81.2268, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 277: x = 0, y = 0, z = -337.973, vx = 0, vy = 0, vz = -81.5211, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 278: x = 0, y = 0, z = -340.42, vx = 0, vy = 0, vz = -81.8154, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 279: x = 0, y = 0, z = -342.876, vx = 0, vy = 0, vz = -82.1097, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 280: x = 0, y = 0, z = -345.341, vx = 0, vy = 0, vz = -82.404, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 281: x = 0, y = 0, z = -347.815, vx = 0, vy = 0, vz = -82.6983, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 282: x = 0, y = 0, z = -350.298, vx = 0, vy = 0, vz = -82.9926, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 283: x = 0, y = 0, z = -352.789, vx = 0, vy = 0, vz = -83.2869, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 284: x = 0, y = 0, z = -355.29, vx = 0, vy = 0, vz = -83.5812, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 285: x = 0, y = 0, z = -357.799, vx = 0, vy = 0, vz = -83.8755, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 286: x = 0, y = 0, z = -360.317, vx = 0, vy = 0, vz = -84.1698, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 287: x = 0, y = 0, z = -362.844, vx = 0, vy = 0, vz = -84.4641, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 288: x = 0, y = 0, z = -365.379, vx = 0, vy = 0, vz = -84.7584, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 289: x = 0, y = 0, z = -367.924, vx = 0, vy = 0, vz = -85.0527, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 290: x = 0, y = 0, z = -370.477, vx = 0, vy = 0, vz = -85.347, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 291: x = 0, y = 0, z = -373.039, vx = 0, vy = 0, vz = -85.6413, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 292: x = 0, y = 0, z = -375.61, vx = 0, vy = 0, vz = -85.9356, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 293: x = 0, y = 0, z = -378.19, vx = 0, vy = 0, vz = -86.2299, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 294: x = 0, y = 0, z = -380.779, vx = 0, vy = 0, vz = -86.5242, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 295: x = 0, y = 0, z = -383.376, vx = 0, vy = 0, vz = -86.8185, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 296: x = 0, y = 0, z = -385.982, vx = 0, vy = 0, vz = -87.1128, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 297: x = 0, y = 0, z = -388.597, vx = 0, vy = 0, vz = -87.4071, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 298: x = 0, y = 0, z = -391.221, vx = 0, vy = 0, vz = -87.7014, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 299: x = 0, y = 0, z = -393.854, vx = 0, vy = 0, vz = -87.9957, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 300: x = 0, y = 0, z = -396.496, vx = 0, vy = 0, vz = -88.29, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 301: x = 0, y = 0, z = -399.146, vx = 0, vy = 0, vz = -88.5843, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 302: x = 0, y = 0, z = -401.805, vx = 0, vy = 0, vz = -88.8786, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 303: x = 0, y = 0, z = -404.473, vx = 0, vy = 0, vz = -89.1729, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 304: x = 0, y = 0, z = -407.15, vx = 0, vy = 0, vz = -89.4672, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 305: x = 0, y = 0, z = -409.836, vx = 0, vy = 0, vz = -89.7615, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 306: x = 0, y = 0, z = -412.531, vx = 0, vy = 0, vz = -90.0558, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 307: x = 0, y = 0, z = -415.234, vx = 0, vy = 0, vz = -90.3501, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 308: x = 0, y = 0, z = -417.946, vx = 0, vy = 0, vz = -90.6444, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 309: x = 0, y = 0, z = -420.667, vx = 0, vy = 0, vz = -90.9387, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 310: x = 0, y = 0, z = -423.397, vx = 0, vy = 0, vz = -91.233, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 311: x = 0, y = 0, z = -426.136, vx = 0, vy = 0, vz = -91.5273, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 312: x = 0, y = 0, z = -428.883, vx = 0, vy = 0, vz = -91.8216, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 313: x = 0, y = 0, z = -431.64, vx = 0, vy = 0, vz = -92.1159, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 314: x = 0, y = 0, z = -434.405, vx = 0, vy = 0, vz = -92.4102, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 315: x = 0, y = 0, z = -437.179, vx = 0, vy = 0, vz = -92.7045, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 316: x = 0, y = 0, z = -439.962, vx = 0, vy = 0, vz = -92.9988, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 317: x = 0, y = 0, z = -442.754, vx = 0, vy = 0, vz = -93.2931, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 318: x = 0, y = 0, z = -445.554, vx = 0, vy = 0, vz = -93.5874, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 319: x = 0, y = 0, z = -448.363, vx = 0, vy = 0, vz = -93.8817, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 320: x = 0, y = 0, z = -451.182, vx = 0, vy = 0, vz = -94.176, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 321: x = 0, y = 0, z = -454.009, vx = 0, vy = 0, vz = -94.4703, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 322: x = 0, y = 0, z = -456.844, vx = 0, vy = 0, vz = -94.7646, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 323: x = 0, y = 0, z = -459.689, vx = 0, vy = 0, vz = -95.0589, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 324: x = 0, y = 0, z = -462.542, vx = 0, vy = 0, vz = -95.3532, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 325: x = 0, y = 0, z = -465.405, vx = 0, vy = 0, vz = -95.6475, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 326: x = 0, y = 0, z = -468.276, vx = 0, vy = 0, vz = -95.9418, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 327: x = 0, y = 0, z = -471.156, vx = 0, vy = 0, vz = -96.2361, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 328: x = 0, y = 0, z = -474.045, vx = 0, vy = 0, vz = -96.5304, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 329: x = 0, y = 0, z = -476.942, vx = 0, vy = 0, vz = -96.8247, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 330: x = 0, y = 0, z = -479.849, vx = 0, vy = 0, vz = -97.119, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 331: x = 0, y = 0, z = -482.764, vx = 0, vy = 0, vz = -97.4133, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 332: x = 0, y = 0, z = -485.688, vx = 0, vy = 0, vz = -97.7076, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 333: x = 0, y = 0, z = -488.621, vx = 0, vy = 0, vz = -98.0019, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 334: x = 0, y = 0, z = -491.563, vx = 0, vy = 0, vz = -98.2962, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 335: x = 0, y = 0, z = -494.514, vx = 0, vy = 0, vz = -98.5905, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 336: x = 0, y = 0, z = -497.473, vx = 0, vy = 0, vz = -98.8848, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 337: x = 0, y = 0, z = -500.441, vx = 0, vy = 0, vz = -99.1791, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 338: x = 0, y = 0, z = -503.418, vx = 0, vy = 0, vz = -99.4734, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 339: x = 0, y = 0, z = -506.404, vx = 0, vy = 0, vz = -99.7677, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 340: x = 0, y = 0, z = -509.399, vx = 0, vy = 0, vz = -100.062, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 341: x = 0, y = 0, z = -512.403, vx = 0, vy = 0, vz = -100.356, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 342: x = 0, y = 0, z = -515.415, vx = 0, vy = 0, vz = -100.651, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 343: x = 0, y = 0, z = -518.436, vx = 0, vy = 0, vz = -100.945, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 344: x = 0, y = 0, z = -521.466, vx = 0, vy = 0, vz = -101.239, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 345: x = 0, y = 0, z = -524.505, vx = 0, vy = 0, vz = -101.533, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 346: x = 0, y = 0, z = -527.553, vx = 0, vy = 0, vz = -101.828, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 347: x = 0, y = 0, z = -530.609, vx = 0, vy = 0, vz = -102.122, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 348: x = 0, y = 0, z = -533.675, vx = 0, vy = 0, vz = -102.416, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 349: x = 0, y = 0, z = -536.749, vx = 0, vy = 0, vz = -102.711, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 350: x = 0, y = 0, z = -539.832, vx = 0, vy = 0, vz = -103.005, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 351: x = 0, y = 0, z = -542.924, vx = 0, vy = 0, vz = -103.299, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 352: x = 0, y = 0, z = -546.025, vx = 0, vy = 0, vz = -103.594, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 353: x = 0, y = 0, z = -549.134, vx = 0, vy = 0, vz = -103.888, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 354: x = 0, y = 0, z = -552.252, vx = 0, vy = 0, vz = -104.182, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 355: x = 0, y = 0, z = -555.38, vx = 0, vy = 0, vz = -104.476, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 356: x = 0, y = 0, z = -558.516, vx = 0, vy = 0, vz = -104.771, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 357: x = 0, y = 0, z = -561.661, vx = 0, vy = 0, vz = -105.065, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 358: x = 0, y = 0, z = -564.814, vx = 0, vy = 0, vz = -105.359, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 359: x = 0, y = 0, z = -567.977, vx = 0, vy = 0, vz = -105.654, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 360: x = 0, y = 0, z = -571.148, vx = 0, vy = 0, vz = -105.948, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 361: x = 0, y = 0, z = -574.328, vx = 0, vy = 0, vz = -106.242, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 362: x = 0, y = 0, z = -577.517, vx = 0, vy = 0, vz = -106.537, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
Step 363: x = 0, y = 0, z = -580.715, vx = 0, vy = 0, vz = -106.831, phi = 0, theta = 0, psi = 0, p = 0, q = 0, r = 0
